cn101_cn107_20286 1	19.731053	21263.388000	0.158000	0.002000	21283.279053	S	8591	0
cn101_cn107_20287 1	20.443984	21262.224000	0.163000	0.003000	21282.833984	S	8599	0
cn101_cn107_20288 1	21.523150	21262.323000	0.157000	0.001000	21284.004150	S	8592	0
cn101_cn107_20289 1	20.776865	21261.844000	0.163000	0.003000	21282.786865	S	8607	0
cn101_cn107_20290 1	21.781916	21262.203000	0.152000	0.002000	21284.138916	S	8598	0
cn101_cn107_20291 1	21.051121	21262.237000	0.184000	0.002000	21283.474121	S	8608	0
cn101_cn107_20292 1	21.280865	21262.200000	0.179000	0.002000	21283.661865	S	8609	0
cn101_cn107_20294 1	21.946025	21261.670000	0.183000	0.002000	21283.801025	S	8611	0
cn101_cn107_20296 1	22.882984	21261.775000	0.175000	0.001000	21284.833984	S	8606	0
cn101_cn107_20297 1	23.367039	21261.894000	0.152000	0.002000	21285.415039	S	8604	0
cn101_cn107_20298 1	22.462996	21261.773000	0.158000	0.002000	21284.395996	S	8616	0
cn101_cn107_20299 1	23.058121	21261.735000	0.179000	0.002000	21284.974121	S	8614	0
cn101_cn107_20300 1	23.428840	21261.663000	0.142000	0.002000	21285.235840	S	8615	0
cn101_cn107_20301 1	23.362953	21261.353000	0.159000	0.002000	21284.876953	S	8621	0
cn101_cn107_20302 1	24.193928	21261.351000	0.151000	0.005000	21285.700928	S	8617	0
cn101_cn107_20303 1	25.238863	21260.606000	0.138000	0.002000	21285.984863	S	8618	0
cn101_cn107_20305 1	24.577111	21260.834000	0.177000	0.001000	21285.589111	S	8625	0
cn101_cn107_20306 1	26.124059	21260.291000	0.143000	0.002000	21286.560059	S	8620	0
cn101_cn107_20307 1	26.446018	21259.626000	0.142000	0.004000	21286.218018	S	8626	0
cn101_cn107_20308 1	27.416021	21259.264000	0.140000	0.002000	21286.822021	S	8624	0
cn101_cn107_20309 1	28.706135	21257.991000	0.139000	0.002000	21286.838135	S	8627	0
cn101_cn107_20310 1	29.710936	21257.930000	0.141000	0.002000	21287.783936	S	8622	0
cn101_cn107_20311 1	29.767135	21257.540000	0.154000	0.002000	21287.463135	S	8628	0
cn101_cn107_20314 1	33.790842	21253.467000	0.278000	0.002000	21287.537842	S	8631	0
cn101_cn107_20315 1	34.102877	21253.232000	0.262000	0.002000	21287.598877	S	8634	0
cn101_cn107_20317 1	34.521971	21253.044000	0.152000	0.002000	21287.719971	S	8636	0
cn101_cn107_20318 1	35.161947	21253.284000	0.148000	0.002000	21288.595947	S	8632	0
cn101_cn107_20320 1	35.359010	21252.745000	0.154000	0.002000	21288.260010	S	8638	0
cn101_cn107_20322 1	36.049967	21252.788000	0.151000	0.002000	21288.990967	S	8635	0
cn101_cn107_20325 1	36.229035	21252.510000	0.195000	0.002000	21288.936035	S	8639	0
cn101_cn107_20327 1	39.334846	21249.609000	0.196000	0.002000	21289.141846	S	8641	0
cn101_cn107_20330 1	40.247906	21249.164000	0.215000	0.002000	21289.628906	S	8640	0
cn101_cn107_20332 1	41.472084	21249.440000	0.197000	0.002000	21291.111084	S	8630	0
cn101_cn107_20338 1	40.825904	21248.613000	0.387000	0.001000	21289.826904	S	8647	0
cn101_cn107_20340 1	40.939943	21248.764000	0.162000	0.001000	21289.866943	S	8651	0
cn101_cn107_20341 1	41.682016	21248.954000	0.153000	0.002000	21290.791016	S	8644	0
cn101_cn107_20344 1	41.974072	21248.714000	0.359000	0.002000	21291.049072	S	8646	0
cn101_cn107_20345 1	42.191148	21248.857000	0.153000	0.001000	21291.202148	S	8649	0
cn101_cn107_20346 1	42.968854	21248.974000	0.155000	0.002000	21292.099854	S	8643	0
cn101_cn107_20347 1	43.406168	21248.785000	0.154000	0.002000	21292.347168	S	8645	0
cn101_cn107_20350 1	44.418146	21247.791000	0.189000	0.002000	21292.400146	S	8650	0
cn101_cn107_20351 1	43.481158	21248.702000	0.152000	0.002000	21292.337158	S	8656	0
cn101_cn107_20352 1	45.012912	21247.873000	0.148000	0.001000	21293.034912	S	8653	0
cn101_cn107_20354 1	46.407057	21246.769000	0.206000	0.001000	21293.383057	S	8654	0
cn101_cn107_20368 1	49.370975	21244.156000	0.170000	0.002000	21293.698975	S	8655	0
cn101_cn107_20370 1	47.103908	21246.638000	0.188000	0.001000	21293.930908	S	8657	0
cn101_cn107_20383 1	47.229984	21246.527000	0.201000	0.001000	21293.958984	S	8661	0
cn101_cn107_20386 1	47.480053	21246.448000	0.349000	0.002000	21294.279053	S	8662	0
cn101_cn107_20387 1	47.967996	21246.512000	0.164000	0.002000	21294.645996	S	8663	0
cn101_cn107_20389 1	48.729979	21246.492000	0.204000	0.002000	21295.427979	S	8659	0
cn101_cn107_20391 1	48.647051	21246.331000	0.351000	0.023000	21295.352051	S	8664	0
cn101_cn107_20392 1	49.823969	21246.797000	0.169000	0.003000	21296.792969	S	8652	0
cn101_cn107_20393 1	49.394982	21246.354000	0.156000	0.002000	21295.906982	S	8666	0
cn101_cn107_20395 1	50.024072	21245.723000	0.175000	0.002000	21295.924072	S	8670	0
cn101_cn107_20396 1	50.420053	21245.821000	0.163000	0.000000	21296.404053	S	8669	0
cn101_cn107_20398 1	50.973068	21245.937000	0.157000	0.003000	21297.070068	S	8667	0
cn101_cn107_20400 1	51.300963	21245.889000	0.183000	0.014000	21297.386963	S	8668	0
cn101_cn107_20408 1	52.864963	21243.981000	0.165000	0.001000	21297.011963	S	8677	0
cn101_cn107_20411 1	53.184104	21245.710000	0.360000	0.002000	21299.256104	S	8658	0
cn101_cn107_20418 1	54.019818	21243.706000	0.186000	0.002000	21297.913818	S	8676	0
